March 3, 2015	HR 240	Department of Homeland Security Appropriations Act of 2015	Concurrence Vote Passed - House(257 - 167)	Did Not Vote	
Dec. 7, 2011	HR 10	Congressional Approval of Regulations	Bill Passed - House(241 - 184)	Nay	
Dec. 2, 2011	HR 3010	Establishes Additional Requirements for Regulatory Agencies	Bill Passed - House(253 - 167)	Nay	
Dec. 1, 2011	HR 3463	Repeals Taxpayer Financing of Presidential Election Campaigns	Bill Passed - House(235 - 190)	Nay	
Dec. 1, 2011	HR 527	Increases Requirements for Agencies that Promulgate Regulations Affecting Small Businesses	Bill Passed - House(263 - 159)	Nay	
Nov. 30, 2011	HR 3094	Labor Law Amendments	Bill Passed - House(235 - 188)	Nay	
Nov. 30, 2011	HR 3521	Authorizes the President to Line-Item Veto Certain Legislation	House	Co-sponsor	
Nov. 29, 2011	HR 3012	Repeals Certain Green Cards Limitations	Bill Passed - House(389 - 15)	Yea	
Nov. 18, 2011	H J Res 2	Proposing a Balanced Budget Amendment to the U.S. Constitution	Joint Resolution Failed - House(261 - 165)	Did Not Vote	
Nov. 17, 2011	HR 2112	Appropriations for Agriculture, Rural Development, and the Food and Drug Administration	Conference Report Adopted - House(298 - 121)	Yea	
Nov. 16, 2011	HR 822	Requiring State Reciprocity for Carrying Concealed Firearms	Bill Passed - House(272 - 154)	Nay	
Nov. 3, 2011	H Amdt 849	Requires Public Disclosure of Bonuses and Golden Parachute Arrangements	Amendment Rejected - House(190 - 234)	Yea	
Nov. 3, 2011	H Amdt 853	Requires Crowdfunding Intermediaries to Disclose Methods of Compensation to Investors	Amendment Rejected - House(189 - 234)	Yea	
Nov. 3, 2011	HR 2930	Authorizes Crowdfunding for Small Businesses	Bill Passed - House(407 - 17)	Yea	
Nov. 1, 2011	H Con Res 13	Encourages Display of "In God We Trust" in Public Buildings and Schools	Joint Resolution Passed - House(396 - 9)	Yea	
Oct. 27, 2011	HR 2576	Requires Inclusion of Social Security Benefits in Calculation of Modified Adjusted Gross Income	Bill Passed - House(262 - 157)	Nay	
Oct. 26, 2011	HR 1904	Southeast Arizona Land Exchange and Conservation Act of 2011	Bill Passed - House(235 - 186)	Nay	
Oct. 14, 2011	HR 2273	Coal Residuals Reuse and Management Act	Bill Passed - House(267 - 144)	Did Not Vote	
Oct. 13, 2011	HR 358	Amends Patient Protection and Affordable Care Act to Prohibit Abortion Coverage	Bill Passed - House(251 - 172)	Nay	
Oct. 12, 2011	HR 3078	Trade Promotion Agreement with Colombia	Bill Passed - House(262 - 167)	Nay	
Oct. 12, 2011	HR 3079	Trade Promotion Agreement with Panama	Bill Passed - House(300 - 129)	Nay	
Oct. 12, 2011	HR 3080	Free Trade Agreement with Korea	Bill Passed - House(278 - 151)	Nay	
Oct. 6, 2011	HR 2681	Repeals EPA Emissions Regulations for Cement Manufacturers	Bill Passed - House(262 - 161)	Nay	
Oct. 4, 2011	HR 2608	Continuing Appropriations Act of 2012	Concurrence Vote Passed - House(352 - 66)	Yea	
Sept. 23, 2011	H Amdt 799	Suspends Cross State Air Pollution Rule	Amendment Adopted - House(234 - 188)	Nay	
Sept. 23, 2011	H Amdt 800	Requires the EPA to Consider Costs and Feasibility of Air Quality Standards	Amendment Adopted - House(227 - 192)	Nay	
Sept. 23, 2011	HR 2608	Stopgap Spending and Disaster Relief	Concurrence Vote Passed - House(219 - 203)	Nay	
Sept. 21, 2011	HR 2608	Stopgap Spending and Disaster Relief	Concurrence Vote Failed - House(195 - 230)	Nay	
Sept. 15, 2011	HR 2587	National Labor Relations Board Prohibitions	Bill Passed - House(238 - 186)	Nay	
Sept. 14, 2011	H J Res 77	Disapproval of the President's Authority to Raise the Debt Limit	Joint Resolution Passed - House(232 - 186)	Nay	
Aug. 1, 2011	S 365	Budget Control Act of 2011	Bill Passed - House(269 - 161)	Yea	
July 29, 2011	S 627	Increasing the Debt Ceiling (Boehner Bill)	Bill Passed - House(218 - 210)	Nay	
July 27, 2011	H Amdt 735	Repeals Laws that Limited Funding for the Endangered Species Act	Amendment Adopted - House(224 - 202)	Yea	
July 22, 2011	HR 2551	2011-2012 Congressional Budget	Bill Passed - House(252 - 159)	Nay	
July 21, 2011	HR 1315	Oversight of Consumer Financial Protection Bureau	Bill Passed - House(241 - 173)	Nay	
July 20, 2011	HR 2553	Airport and Airway Extension Act	Bill Passed - House(243 - 177)	Nay	
July 19, 2011	HR 2560	Cut, Cap and Balance Act of 2011	Bill Passed - House(234 - 190)	Nay	
July 13, 2011	HR 2018	Amending Clean Water Laws	Bill Passed - House(239 - 184)	Nay	
July 12, 2011	HR 2417	Repeals Energy Efficiency Standards for Incandescent Light Bulbs	Motion Rejected - House(233 - 193)	Nay	
June 24, 2011	H J Res 68	Authorizes Limited Use of US Armed Forces in Libya	Joint Resolution Failed - House(123 - 295)	Yea	
June 24, 2011	HR 2278	Limits the Use of Funds in Support of NATO Operations in Libya	Bill Failed - House(180 - 238)	Nay	
June 23, 2011	HR 1249	Patent Law Amendments	Bill Passed - House(304 - 117)	Yea	
June 22, 2011	HR 2021	Impact of Drilling on Air Quality	Bill Passed - House(253 - 166)	Nay	
June 13, 2011	H Amdt 414	Prohibits Use of Funds in Contravention of the War Powers Resolution	Amendment Adopted - House(248 - 163)	Yea	
June 3, 2011	H Con Res 51	Removing Armed Forces from Libya	Joint Resolution Failed - House(148 - 265)	Nay	
June 3, 2011	H Res 292	Ground Forces in Libya	Resolution Passed - House(268 - 145)	Nay	
June 2, 2011	H Amdt 385	Prohibiting Funds From Being Used in Contradiction to the War Powers Resolution	Amendment Rejected - House(208 - 213)	Yea	
June 2, 2011	H Amdt 398	Prohibiting the Use of Funds for Transportation Security Administration Collective Bargaining	Amendment Adopted - House(218 - 205)	Nay	
June 2, 2011	H Amdt 406	Transportation Security Administration Appropriations	Amendment Adopted - House(219 - 204)	Nay	
Aug. 26, 2010	AB 1825	Requiring Inclusion of Maternity Services in Health Coverage	Concurrence Vote Passed - House(52 - 22)	Yea	
Aug. 26, 2010	SB 1413	Requiring Free Drinking Water in Public School Cafeterias	Bill Passed - House(52 - 22)	Yea	
Aug. 25, 2010	AB 2666	Establishing Public Database of Companies and Their Tax Credits in the State	Concurrence Vote Passed - House(48 - 26)	Yea	
Aug. 25, 2010	SB 1391	Business Tax Incentive Amendments	Bill Passed - House(46 - 28)	Yea	
Aug. 24, 2010	SB 399	Authorizing Youth Offenders to Appeal a Sentence of Life Without Parole	Bill Failed - House(34 - 38)	Yea	
Aug. 23, 2010	SB 1272	Tax Law Amendments	Bill Passed - House(47 - 27)	Yea	
Aug. 23, 2010	SB 145	Prohibiting Denial of Workers' Compensation if the Injury or Death was Related to Certain Personal Characteristics	Bill Passed - House(47 - 27)	Did Not Vote	
Aug. 23, 2010	SB 970	College Vote-by-Mail Drop-Off Locations	Bill Passed - House(48 - 28)	Yea	
Aug. 12, 2010	SB 933	Prohibiting Debit Card Fees	Bill Passed - House(45 - 24)	Did Not Vote	
July 1, 2010	SB 1121	Overtime Wages for Agricultural Workers	Bill Passed - House(47 - 28)	Yea	
June 3, 2010	AB 1810	Expanded Firearm Registration	Bill Passed - House(42 - 29)	Yea	
June 3, 2010	AB 2047	Expanding Authorized University Admission Considerations	Amendment Adopted - House(48 - 28)	Yea	
June 3, 2010	AB 2479	Penalties for Violations Committed with the Intent to Capture Images or Recordings of a Person	Bill Passed - House(56 - 16)	Yea	
June 3, 2010	AB 2514	Energy Storage Targets	Amendment Adopted - House(41 - 28)	Yea	
June 3, 2010	AB 2529	Peer Review Requirements for Regulatory Economic Impact Analysis	Bill Passed - House(44 - 18)	Yea	
June 2, 2010	AB 1825	Requiring Inclusion of Maternity Services in Health Coverage	Bill Passed - House(48 - 25)	Yea	
June 2, 2010	AB 1998	Ban of Single-Use Carryout Bags in Certain Stores	Bill Passed - House(42 - 27)	Yea	
June 2, 2010	AB 2470	Individual Health Plan Requirements	Bill Passed - House(46 - 27)	Yea	
June 2, 2010	AB 2578	State Approvals for Health Insurance Rates	Bill Passed - House(43 - 28)	Yea	
June 1, 2010	AB 1600	Requiring Insurers to Cover Mental Health Services	Bill Passed - House(50 - 27)	Yea	
June 1, 2010	AB 1602	Health Care Coverage Amendments	Bill Passed - House(49 - 26)	Yea	
June 1, 2010	AB 1652	Ski Resort Safety Requirement Modifications	Bill Passed - House(44 - 30)	Yea	
June 1, 2010	AB 1934	Amendments to the Penal Code Regarding Firearms	Bill Passed - House(46 - 30)	Yea	
June 1, 2010	AB 2244	Prohibiting the Denial of Health Care Coverage for Children with Preexisting Conditions	Bill Passed - House(50 - 25)	Yea	
June 1, 2010	AB 2411	Pet Insurance Guidelines	Bill Passed - House(52 - 22)	Yea	
May 13, 2010	AB 1756	Food Stamps for Drug Felons	Bill Passed - House(44 - 31)	Yea	
April 22, 2010	Maldonado Nomination	Abel Maldonado, Lieutenant Governor	House(53 - 21)	Yea	
April 5, 2010	AB 1656	Requiring Fur Product Labeling	Bill Passed - House(59 - 11)	Did Not Vote	
March 22, 2010	SB 4	Prohibiting Smoking at State Park Beaches	Bill Passed - House(42 - 27)	Yea	
March 8, 2010	SBx8 32	Tax Law Amendments	Bill Passed - House(47 - 29)	Yea	
March 4, 2010	ABx8 6	Fuel Tax Amendments	Concurrence Vote Passed - House(41 - 32)	Yea	
March 4, 2010	ABx8 9	Tax and Transportation Law Amendments	Concurrence Vote Passed - House(44 - 30)	Yea	
Feb. 22, 2010	ABx8 2	2010-2011 Budget Amendments	Concurrence Vote Passed - House(44 - 20)	Yea	
Feb. 19, 2010	AB 2479	Penalties for Violations Committed with the Intent to Capture Images or Recordings of a Person	House	Sponsor	
Feb. 11, 2010	Maldonado Nomination	Abel Maldonado, Lieutenant Governor	House(37 - 36)	Nay	
Jan. 5, 2010	AB 1602	Health Care Coverage Amendments	House	Co-sponsor	
Jan. 5, 2010	SBx5 1	Education Law Amendments	Bill Passed - House(45 - 17)	Yea	
Jan. 5, 2010	SBx5 4	Education Law Amendments	Bill Passed - House(41 - 27)	Yea	
Dec. 10, 2009	ABx5 8	Education Law Amendments	Bill Passed - House(48 - 25)	Yea	
Dec. 2, 2009	ABx5 8	Education Law Amendments	House	Co-sponsor	
Nov. 4, 2009	SBx7 2	Water Investment Bond Measure	Bill Passed - House(55 - 20)	Yea	
Nov. 4, 2009	SBx7 8	Water Diversion Amendments	Bill Passed - House(49 - 20)	Yea	
Nov. 3, 2009	SBx7 1	Sacramento-San Joaquin Delta Water Management Amendments	Bill Passed - House(46 - 29)	Yea	
Nov. 3, 2009	SBx7 6	Statewide Groundwater Elevation Monitoring Program	Bill Passed - House(44 - 29)	Yea	
Nov. 3, 2009	SBx7 7	Statewide Water Conservation Requirements	Bill Passed - House(49 - 19)	Yea	
Sept. 12, 2009	SB 14	Renewable Energy Requirements	Bill Passed - House(49 - 28)	Yea	
Sept. 11, 2009	SB 19	Eliminating Prohibition on Utilizing CALTIDES Data to Evaluate Teachers	Bill Passed - House(53 - 20)	Yea	
Sept. 10, 2009	AB 2	Health Care Law Amendments	Concurrence Vote Passed - House(49 - 26)	Yea	
Sept. 10, 2009	AB 524	Privacy Law Expansion	Concurrence Vote Passed - House(57 - 20)	Yea	
Sept. 10, 2009	AB 98	Required Maternity Services Coverage	Concurrence Vote Passed - House(51 - 27)	Yea	
June 2, 2011	HR 2017	Department of Homeland Security Appropriations Act	Bill Passed - House(231 - 188)	Nay	
May 31, 2011	HR 1954	Increasing the Debt Limit	Motion Rejected - House(97 - 318)	Nay	
May 26, 2011	S 990	PATRIOT Act Extension	Concurrence Vote Passed - House(250 - 153)	Nay	
May 5, 2011	HR 1230	Offshore Leasing Act	Bill Passed - House(266 - 149)	Nay	
May 4, 2011	HR 1214	Repealing Funding for School-Based Health Center Construction	Bill Passed - House(235 - 191)	Nay	
May 4, 2011	HR 3	Prohibiting Taxpayer Funding of Abortion	Bill Passed - House(251 - 175)	Nay	
May 3, 2011	HR 1213	Repealing Funding for State Health Benefit Exchanges	Bill Passed - House(238 - 183)	Nay	
April 15, 2011	H Con Res 34	2011-2012 Budget	Joint Resolution Passed - House(235 - 193)	Nay	
April 14, 2011	HR 1473	2011 Budget	Bill Passed - House(260 - 167)	Nay	
April 13, 2011	HR 1217	Repealing the Prevention and Public Health Fund	Bill Passed - House(236 - 183)	Nay	
April 9, 2011	HR 1363	2011 Department of Defense Budget and Additional Continuing Appropriations	Concurrence Vote Passed - House(348 - 70)	Yea	
April 8, 2011	H J Res 37	Disapproving FCC Rules Concerning Internet Providers	Joint Resolution Passed - House(240 - 179)	Nay	
April 7, 2011	HR 1363	2011 Department of Defense Budget and Additional Continuing Appropriations	Bill Passed - House(247 - 181)	Nay	
April 7, 2011	HR 910	Energy Tax Prevention Act	Bill Passed - House(255 - 172)	Nay	
April 1, 2011	H Amdt 232	Amending FAA Rulemaking Activities	Amendment Adopted - House(215 - 209)	Nay	
April 1, 2011	HR 1255	Government Shutdown Prevention Act	Bill Passed - House(221 - 202)	Nay	
April 1, 2011	HR 658	Federal Aviation Administration Act of 2012	Bill Passed - House(223 - 196)	Nay	
March 30, 2011	HR 471	School Vouchers for Washington, D.C.	Bill Passed - House(225 - 195)	Nay	
March 29, 2011	HR 839	Terminating the Home Affordable Modification Program	Bill Passed - House(252 - 170)	Nay	
March 17, 2011	H Con Res 28	Removing Troops from Afghanistan	Joint Resolution Failed - House(93 - 321)	Yea	
March 17, 2011	HR 1076	Prohibiting Federal Funding of National Public Radio	Bill Passed - House(228 - 192)	Nay	
March 16, 2011	HR 861	Terminating the Neighborhood Stabilization Program	Bill Passed - House(242 - 182)	Nay	
March 15, 2011	H J Res 48	Additional Continuing Appropriations	Joint Resolution Passed - House(271 - 158)	Nay	
March 11, 2011	HR 836	Terminating the Emergency Mortgage Relief Program	Bill Passed - House(242 - 177)	Nay	
March 10, 2011	HR 830	Terminating the Federal Housing Administration Refinance Program	Bill Passed - House(256 - 171)	Nay	
March 3, 2011	HR 4	Repeals the Form 1099 Provision in the Patient Protection and Affordable Care Act	Bill Passed - House(314 - 112)	Nay	
March 1, 2011	H J Res 44	Continuing Appropriations Amendments	Joint Resolution Passed - House(335 - 91)	Nay	
Feb. 19, 2011	H Amdt 155	Prohibits Use of Funds for Step Increase for General Schedule Employees	Amendment Rejected - House(191 - 230)	Nay	
Feb. 19, 2011	HR 1	Continuing Appropriations	Bill Passed - House(235 - 189)	Nay	
Feb. 18, 2011	H Amdt 92	Prohibiting the Use of Federal Funds for NASCAR Sponsorships	Amendment Rejected - House(148 - 281)	Yea	
Feb. 18, 2011	H Amdt 94	Prohibits Funds for the Gainful Employment Rule	Amendment Adopted - House(289 - 136)	Nay	
Feb. 18, 2011	H Amdt 95	Prohibiting Use of Federal Funds For Planned Parenthood	Amendment Adopted - House(240 - 185)	Nay	
Feb. 17, 2011	H Amdt 69	Reducing Federal Funding of the US Institute of Peace	Amendment Adopted - House(268 - 163)	Nay	
Feb. 17, 2011	HR 514	Extension of Various USA PATRIOT Act Provisions	Concurrence Vote Passed - House(279 - 143)	Nay	
Feb. 16, 2011	H Amdt 16	Reducing Navy and Air Force Appropriations	Amendment Adopted - House(233 - 198)	Yea	
Feb. 15, 2011	H Amdt 13	Reducing Navy and Air Force Aircraft Procurement	Amendment Rejected - House(105 - 326)	Yea	
Feb. 14, 2011	HR 514	Extension of Various USA PATRIOT Act Provisions	Bill Passed - House(275 - 144)	Did Not Vote	
Feb. 8, 2011	HR 514	Extension of Various USA PATRIOT Act Provisions	Bill Failed - House(277 - 148)	Nay	
Jan. 26, 2011	HR 359	Abolishing Federal Financing of Presidential Election Campaigns	Bill Passed - House(239 - 160)	Nay	
Jan. 25, 2011	H Res 38	Reducing Spending to Fiscal Year 2008 Levels	Resolution Passed - House(256 - 165)	Nay	
Jan. 19, 2011	HR 2	Repealing the Health Care Bill	Bill Passed - House(245 - 189)	Nay	
Oct. 7, 2010	SB 870	2010-2011 Budget	Bill Passed - House(57 - 13)	Yea	
Aug. 31, 2010	AB 2470	Individual Health Plan Requirements	Concurrence Vote Passed - House(59 - 18)	Yea	
Aug. 31, 2010	AB 2479	Penalties for Violations Committed with the Intent to Capture Images or Recordings of a Person	Concurrence Vote Passed - House(54 - 21)	Yea	
Aug. 31, 2010	AB 482	Prohibiting Use of Credit Reports for Employment Purposes	Concurrence Vote Passed - House(45 - 30)	Yea	
Aug. 31, 2010	SB 1381	Increasing Age Requirements for Kindergarten and First Grade	Bill Passed - House(51 - 18)	Yea	
Aug. 30, 2010	AB 234	Marine Oil Shipping Regulations	Concurrence Vote Passed - House(45 - 28)	Yea	
Aug. 30, 2010	SB 1317	Parental Crime for Chronic Truancy	Bill Passed - House(58 - 17)	Yea	
Aug. 30, 2010	SB 1399	Expanding Medical Parole Eligibility	Bill Passed - House(44 - 32)	Yea	
Aug. 26, 2010	AB 1600	Requiring Insurers to Cover Mental Health Services	Concurrence Vote Passed - House(50 - 28)	Yea	
Sept. 3, 2009	AB 119	Prohibiting Gender-Based Health Insurance Pricing	Concurrence Vote Passed - House(49 - 28)	Yea	
Sept. 3, 2009	SB 54	Recognizing Out-of-State Same-Sex Marriages	Bill Passed - House(47 - 29)	Yea	
Sept. 3, 2009	SB 572	Harvey Milk Day	Bill Passed - House(46 - 28)	Yea	
Aug. 31, 2009	SBx3 18	Correctional Law Amendments	Bill Passed - House(41 - 37)	Yea	
July 24, 2009	ABX4 14	2009-2010 Budget Amendments	Concurrence Vote Passed - House(54 - 25)	Yea	
July 24, 2009	ABX4 15	Fiscal Year 2010 Budget Revisions: Implementing Prop 1A Suspension	Concurrence Vote Passed - House(59 - 14)	Yea	
July 24, 2009	ABX4 19	Fiscal Year 2010 Budget Revisions: In-Home Supportive Services Fraud	Concurrence Vote Passed - House(42 - 33)	Yea	
July 24, 2009	ABX4 2	Fiscal Year 2010 Budget Revisions: Education Revisions	Concurrence Vote Passed - House(55 - 18)	Yea	
July 24, 2009	ABX4 26	Fiscal Year 2010 Budget Revisions: Shifting Redevelopment Funds	Concurrence Vote Passed - House(41 - 31)	Yea	
July 23, 2009	ABX4 1	2009-2010 Budget Amendments	Concurrence Vote Passed - House(56 - 23)	Yea	
June 28, 2009	ABx3 39	Tax Law Amendments (2009-2010 Budget Financing)	Bill Passed - House(44 - 31)	Yea	
June 28, 2009	SBx3 16	2009-2010 Budget Amendments	Bill Passed - House(46 - 29)	Yea	
June 28, 2009	SBX3 17	Tax Law Amendments (2009-2010 Budget Financing)	Bill Passed - House(42 - 31)	Yea	
June 22, 2009	AB 761	Mobile Home Rent Control	Bill Failed - House(38 - 27)	Did Not Vote	
June 3, 2009	AB 155	Local Government Bankruptcy Restrictions	Bill Passed - House(47 - 25)	Yea	
June 3, 2009	AB 49	Water Conservation Requirements	Bill Passed - House(43 - 30)	Yea	
June 1, 2009	AB 920	Solar Power Energy Credit	Bill Passed - House(51 - 26)	Yea	
April 20, 2009	AJR 3	Statement of Opposition to Offshore Drilling	Joint Resolution Passed - House(43 - 25)	Yea	
March 2, 2009	HR 5	Statement of Opposition to Proposition 8	Resolution Passed - House(45 - 27)	Yea	
Feb. 27, 2009	AB 1422	Medi-Cal and Healthy Families Program Amendments	House	Sponsor	
Feb. 27, 2009	SB 810	Statewide Single Payer Health Care System	Senate	Co-sponsor	
Feb. 25, 2009	AB 524	Privacy Law Expansion	House	Sponsor	
Jan. 23, 2009	AJR 3	Statement of Opposition to Offshore Drilling	House	Co-sponsor	
Dec. 18, 2008	ABx1 12	Extending Tax Withholding Requirements to Payments to Independent Contractors	Concurrence Vote Passed - House(47 - 28)	Yea	
Dec. 2, 2008	HR 5	Statement of Opposition to Proposition 8	House	Co-sponsor	
Sept. 19, 2008	SBx1 28	Tax Law Amendments	Bill Passed - House(43 - 30)	Yea	
Sept. 16, 2008	AB 1452	Suspending Carryback and Net Operating Loss Deductions	Concurrence Vote Passed - House(55 - 21)	Yea	
Sept. 16, 2008	AB 1781	2008-2009 Budget	Conference Report Adopted - House(61 - 11)	Yea	
Sept. 16, 2008	SCA 12	State Lottery Amendments	Joint Resolution Passed - House(63 - 14)	Yea	
