March 3, 2015	HR 240	Department of Homeland Security Appropriations Act of 2015	Concurrence Vote Passed - House(257 - 167)	Did Not Vote	
Sept. 9, 2008	SB 1087	2008-2009 Budget Amendments	Bill Failed - House(27 - 45)	Nay	
Aug. 31, 2008	AB 1860	Prohibiting Resale of Recalled Products	Concurrence Vote Passed - House(47 - 30)	Yea	
Aug. 31, 2008	AB 1945	Health Insurance Cancellation Restrictions	Concurrence Vote Passed - House(55 - 17)	Yea	
Aug. 31, 2008	AB 2321	Metro Sales Tax Increase	Concurrence Vote Passed - House(49 - 25)	Yea	
Aug. 31, 2008	SB 1301	Extending Student Financial Aid Eligibility	Bill Passed - House(46 - 29)	Yea	
Aug. 30, 2008	AB 583	Public Financing of Elections	Concurrence Vote Passed - House(42 - 32)	Yea	
Aug. 29, 2008	AB 1107	Drought-Related Unemployment Benefits 	Concurrence Vote Passed - House(60 - 18)	Yea	
Aug. 29, 2008	AB 2386	Agricultural Union Election Law Amendments	Concurrence Vote Passed - House(45 - 31)	Yea	
Aug. 29, 2008	SB 1407	Financing Courthouse Construction	Bill Passed - House(45 - 20)	Yea	
Aug. 29, 2008	SB 60	Expanding Driver's License Eligibility	Bill Passed - House(41 - 31)	Yea	
Aug. 29, 2008	SB 840	California Universal Healthcare Agency	Bill Passed - House(44 - 32)	Yea	
Aug. 28, 2008	AB 2765	Aerial Spraying Regulations	Concurrence Vote Passed - House(59 - 14)	Yea	
Aug. 27, 2008	SB 1313	Perfluorochemical (PFC) Ban	Bill Passed - House(43 - 30)	Yea	
Aug. 27, 2008	SB 1420	Nutritional Information Disclosure in Chain Restaurants	Bill Passed - House(46 - 28)	Yea	
Aug. 25, 2008	SB 375	Global Warming and Land Use Policy	Bill Passed - House(49 - 22)	Yea	
Aug. 19, 2008	AB 1894	Health Insurance Coverage of HIV Testing	Concurrence Vote Passed - House(47 - 29)	Yea	
Aug. 19, 2008	SB 1440	Capping Administrative Spending for Health Insurers 	Bill Passed - House(46 - 31)	Yea	
Aug. 18, 2008	SB 1313	Perfluorochemical (PFC) Ban	Bill Failed - House(37 - 34)	Yea	
Aug. 18, 2008	SB 1713	Bisphenol A (BPA) Ban	Bill Failed - House(33 - 32)	Yea	
Aug. 17, 2008	AB 1781	2008-2009 Budget	Conference Report Rejected - House(45 - 30)	Yea	
Aug. 13, 2008	AB 3034	High-Speed Rail Bond Amendments	Concurrence Vote Passed - House(58 - 15)	Yea	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
June 6, 2007	AB 70	Government Flood Liability	Bill Passed - House(44 - 33)	Yea	
June 5, 2007	AB 1058	Residential Green Building Standards	Bill Passed - House(45 - 34)	Yea	
June 5, 2007	AB 1108	Phthalates in Children Products	Bill Passed - House(41 - 34)	Yea	
June 5, 2007	AB 35	Sustainable Government Building Standards	Bill Passed - House(46 - 33)	Yea	
June 5, 2007	AB 43	Same Sex Marriage	Bill Passed - House(42 - 34)	Yea	
June 5, 2007	AB 888	Green Building Standards	Bill Passed - House(43 - 33)	Yea	
June 4, 2007	AB 514	Diacetyl Toxic Substance Ban	Bill Passed - House(43 - 33)	Yea	
May 29, 2007	AB 1471	Crime Gun Identification Act of 2007	Bill Passed - House(44 - 31)	Yea	
May 7, 2007	AB 102	Name Equality Act of 2007	Bill Passed - House(46 - 26)	Yea	
March 6, 2007	SB 113	Presidential Primaries	Bill Passed - House(46 - 29)	Yea	
Feb. 26, 2007	SB 840	Single-Payer Health Care Coverage	Senate	Co-sponsor	
Feb. 5, 2007	SB 180	Labor Bargaining for Agricultural Workers	Senate	Co-sponsor	
Dec. 4, 2006	AB 8	Expanding Subsidized Health Care Eligibility	House	Co-sponsor	
Aug. 31, 2006	AB 32	Greenhouse Gases Emission Limits	Concurrence Vote Passed - House(47 - 32)	Yea	
Aug. 31, 2006	SB 1578	Dog Restraint Regulations	Bill Passed - House(46 - 32)	Did Not Vote	
Aug. 31, 2006	SB 1675	Renewable Diesel Fuel Requirements	Bill Failed - House(33 - 40)	Yea	
Aug. 30, 2006	AB 1953	Amount of Lead in Plumbing Requirements	Concurrence Vote Passed - House(42 - 36)	Yea	
Aug. 30, 2006	AB 352	Microstamping of Bullets Fired from Semi-Automatic Guns	Concurrence Vote Failed - House(40 - 37)	Yea	
Aug. 30, 2006	SB 1414	Health Care Requirements for Large Companies	Bill Passed - House(41 - 37)	Yea	
Aug. 29, 2006	SB 1379	Biomonitoring Program	Bill Passed - House(47 - 30)	Yea	
Aug. 29, 2006	SB 1613	Prohibition on Wireless Phone Use While Driving	Bill Passed - House(50 - 28)	Yea	
Aug. 28, 2006	AB 2536	Overtime Pay for Personal Attendants 	Concurrence Vote Passed - House(47 - 31)	Yea	
Aug. 24, 2006	AB 2108	Child Booster and Seat Belt Requirements	Concurrence Vote Passed - House(47 - 28)	Yea	
Aug. 21, 2006	SB 1437	Prohibiting Discriminatory Content in Public School Curriculum 	Bill Passed - House(47 - 31)	Yea	
Aug. 17, 2006	SB 1248	Long-Term Health Care Facilities	Bill Passed - House(49 - 28)	Yea	
June 29, 2006	SB 1	Solar Energy	Bill Passed - House(49 - 19)	Yea	
June 27, 2006	AB 1801	2006-2007 Budget	Conference Report Adopted - House(54 - 23)	Yea	
June 27, 2006	SB 1137	Sentences for Non-Violent Drug Offenders	Bill Passed - House(64 - 8)	Yea	
May 31, 2006	AB 1899	Flood Assessment Requirements for Building	Bill Passed - House(42 - 35)	Yea	
May 31, 2006	AB 2076	Needle Exchange Program 	Bill Passed - House(45 - 34)	Yea	
May 31, 2006	AB 2205	Food Stamp Eligibility for Medi-Cal Recipients	Bill Passed - House(48 - 32)	Yea	
May 31, 2006	AB 2378	Affordable Housing Bill	Bill Passed - House(49 - 27)	Yea	
May 31, 2006	AB 2555	Wage Discrimination Penalties	Bill Passed - House(48 - 32)	Yea	
May 31, 2006	AB 3029	CalWorks and Food Stamp Program	Bill Passed - House(49 - 31)	Yea	
May 30, 2006	AB 1970	Energy Conservation Bill	Bill Passed - House(44 - 35)	Yea	
May 30, 2006	AB 2948	Electoral College: Interstate Compact	Bill Passed - House(49 - 31)	Yea	
May 25, 2006	AB 2108	Child Booster and Seat Belt Requirements	Bill Passed - House(44 - 30)	Yea	
May 25, 2006	AB 2122	Shareholder Distribution Restrictions	Bill Passed - House(48 - 32)	Yea	
May 22, 2006	AJR 51	Endorsing Federal Amendments to Immigration Law 	Joint Resolution Passed - House(43 - 27)	Yea	
May 15, 2006	AB 2496	Water Conservation: Low-Flush Water Closet	Bill Passed - House(51 - 26)	Yea	
May 15, 2006	AB 813	Medi-Cal: Emergency Drug Benefits	Bill Passed - House(66 - 5)	Yea	
May 5, 2006	AB 127	Kindergarten-University Public Education Bond Act of 2006	Concurrence Vote Passed - House(58 - 12)	Yea	
May 5, 2006	SB 1689	Housing and Emergency Shelter Trust Fund Act of 2006	Bill Passed - House(54 - 16)	Yea	
May 4, 2006	AB 140	Disaster Preparedness and Flood Prevention Bond Act	Bill Passed - House(62 - 9)	Yea	
May 4, 2006	SB 1266	Highway Safety, Traffic Reduction, Air Quality, and Port Security Bond Act of 2006	Bill Passed - House(61 - 10)	Yea	
April 24, 2006	AJR 51	Endorsing Federal Amendments to Immigration Law 	House	Co-sponsor	
Feb. 23, 2006	SB 1576	Transitional Housing Services for Foster Youth	Senate	Co-sponsor	
Jan. 30, 2006	AB 583	California Clean Money and Fair Elections Act of 2006	Bill Passed - House(47 - 31)	Yea	
Jan. 26, 2006	AB 802	Local Governments Assessment of Flood Risks 	Bill Passed - House(41 - 34)	Did Not Vote	
Feb. 16, 2005	AB 583	California Clean Money and Fair Elections Act of 2006	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 13, 2008	AB 86	Cyber-Bullying Enforcement 	Concurrence Vote Passed - House(52 - 22)	Yea	
Aug. 13, 2008	SB 1171	Expanding Loaded Firearm Restrictions	Bill Passed - House(45 - 32)	Yea	
Aug. 13, 2008	SB 28	Prohibiting Text Messaging While Driving	Bill Passed - House(52 - 24)	Yea	
Aug. 12, 2008	AB 1946	Expanding Enforcement of Water Pollution Laws	Concurrence Vote Passed - House(48 - 29)	Yea	
Aug. 12, 2008	AB 2270	Water Softener Regulations	Concurrence Vote Passed - House(53 - 19)	Yea	
Aug. 12, 2008	SB 1589	Uncorroborated Jailhouse Informant Testimony Ban	Bill Passed - House(41 - 37)	Yea	
Aug. 7, 2008	AB 2567	Creation of "Harvey Milk Day"	Concurrence Vote Passed - House(47 - 27)	Yea	
July 15, 2008	SB 974	Shipping Fee	Bill Passed - House(46 - 24)	Yea	
July 14, 2008	AB 1155	Penalties for Healthcare Service Plan Underpayments or Failures to Pay Service Providers	Concurrence Vote Passed - House(47 - 26)	Yea	
July 14, 2008	AB 97	Trans Fats Ban	Concurrence Vote Passed - House(47 - 28)	Yea	
June 30, 2008	SB 1137	Residential Property Foreclosures 	Bill Passed - House(55 - 18)	Yea	
June 30, 2008	SB 823	Private Postsecondary Education Regulation	Bill Failed - House(41 - 33)	Yea	
June 23, 2008	SB 606	'No Child Left Behind' Implementation	Bill Passed - House(54 - 24)	Yea	
June 9, 2008	SB 606	'No Child Left Behind' Implementation	Bill Failed - House(49 - 26)	Yea	
June 5, 2008	SB 153	Property Transfer	Bill Passed - House(45 - 29)	Yea	
May 29, 2008	2099	State IDs for Parolees	Bill Passed - House(46 - 31)	Yea	
May 29, 2008	AB 1819	Voter Registration Age Minimum Changes	Bill Passed - House(45 - 31)	Yea	
May 29, 2008	AB 1830	Subprime Lending Regulations	Bill Passed - House(47 - 28)	Yea	
May 29, 2008	AB 2062	Regulation Of Ammunition Sales	Bill Passed - House(42 - 32)	Yea	
May 29, 2008	AB 2076	Prohibiting E-verify 	Bill Passed - House(43 - 31)	Yea	
May 29, 2008	AB 2572	Nutritional Disclosure Bill	Bill Passed - House(46 - 15)	Yea	
May 29, 2008	AB 3034	High-Speed Rail Bond Amendments	Bill Passed - House(60 - 3)	Yea	
May 28, 2008	AB 1991	Development on Half Moon Bay	Bill Passed - House(46 - 18)	Yea	
May 28, 2008	AB 2058	Paper and Plastic Bag Tax	Bill Passed - House(44 - 33)	Yea	
May 28, 2008	AB 2279	Prohibiting Employment Discrimination Against Medical Marijuana Patients	Bill Passed - House(41 - 35)	Yea	
May 28, 2008	AB 2368	CalWORKs Eligibility 	Bill Passed - House(46 - 33)	Yea	
May 28, 2008	AB 2716	Paid Sick Leave 	Bill Passed - House(45 - 33)	Yea	
May 28, 2008	AB 2747	Disclosing End-of-Life Care Options	Bill Passed - House(42 - 34)	Yea	
May 28, 2008	AB 2759	Amending the Administration of State Preschool Programs	Bill Passed - House(47 - 31)	Yea	
May 27, 2008	AB 1996	Food Stamps for Convicted Drug Felons	Bill Passed - House(42 - 35)	Yea	
May 27, 2008	AB 2654	Expanding Anti-Discrimination Laws	Bill Passed - House(48 - 30)	Yea	
May 27, 2008	AB 3025	Polystyrene Packaging Regulations	Bill Passed - House(42 - 32)	Yea	
May 19, 2008	AB 2567	Creation of "Harvey Milk Day"	Bill Passed - House(45 - 28)	Yea	
May 5, 2008	AB 2233	Ban on Holding Pets While Driving	Bill Passed - House(44 - 20)	Yea	
May 1, 2008	AB 1943	Passenger Rights on Commercial Airlines	Bill Passed - House(57 - 17)	Yea	
March 12, 2008	ABx3 9	Oil Tax	Bill Failed - House(45 - 30)	Yea	
Feb. 22, 2008	AB 2747	Disclosing End-of-Life Care Options	House	Co-sponsor	
Feb. 4, 2008	ABx3 9	Oil Tax	House	Sponsor	
Jan. 31, 2008	SB 1137	Residential Property Foreclosures	Senate	Co-sponsor	
Jan. 29, 2008	AB 624	Disclosing Organizational Diversity	Bill Passed - House(45 - 29)	Yea	
Jan. 23, 2008	AB 1830	Subprime Lending Regulations	House	Sponsor	
Jan. 18, 2008	AB 1819	Voter Registration Age Minimum Changes	House	Co-sponsor	
Aug. 27, 2007	SB 33	Underage Driver Cellphone Ban	Bill Passed - House(67 - 7)	Yea	
Aug. 27, 2007	SB 924	Iraq Withdrawal Ballot Question	Bill Passed - House(43 - 32)	Yea	
July 20, 2007	SB 77	2007-2008 Budget	Conference Report Adopted - House(56 - 23)	Yea	
July 12, 2007	SB 180	Collective Bargaining Representation for Agricultural Workers	Bill Passed - House(46 - 33)	Yea	
June 7, 2007	AB 8	Expanding Subsidized Health Care Eligibility	Bill Passed - House(47 - 32)	Yea	
June 6, 2007	AB 1470	Solar Water Heating and Efficiency Act of 2007	Bill Passed - House(44 - 34)	Yea	
June 6, 2007	AB 1634	California Healthy Pets Act	Bill Passed - House(41 - 38)	Yea	
June 6, 2007	AB 493	New Car Purchases Fees and Rebates	Bill Failed - House(35 - 35)	Yea	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
Aug. 30, 2004	AB 32	Greenhouse Gases Emission Limits	House	Co-sponsor	
